year,iso," country_name","disaster type",occurrence,"Total deaths",Injured,Affected,Homeless,"Total affected","Total damage  ('000 US$)"
2002,SWE,Sweden,Epidemic,1,,,350,,350,
2002,SWE,Sweden,Storm,1,1,,,,,
2002,TWN,"Taiwan (Province of China)",Earthquake,1,4,200,300,,500,25000
2002,TWN,"Taiwan (Province of China)",Storm,2,8,,,,,50
2002,THA,Thailand,Drought,1,,,5000000,,5000000,2300
2002,THA,Thailand,Flood,2,154,62,3290858,,3290920,35827
2002,THA,Thailand,Landslide,1,35,,,33000,33000,
2002,THA,Thailand,Storm,2,1,100,27000,3104,30204,2000
2002,USA,"United States of America (the)",Drought,1,,,,,,3300000
2002,USA,"United States of America (the)",Epidemic,2,214,,3624,,3624,
2002,USA,"United States of America (the)","Extreme temperature ",1,14,,,,,
2002,USA,"United States of America (the)",Flood,4,26,,145750,,145750,1013000
2002,USA,"United States of America (the)",Storm,15,190,317,18150,432,18899,6275000
2002,USA,"United States of America (the)",Wildfire,8,,11,3500,2977,6488,232100
2002,VNM,"Viet Nam",Drought,1,,,1300000,,1300000,200000
2002,VNM,"Viet Nam",Flood,3,147,116,1431700,,1431816,84100
2002,VNM,"Viet Nam",Storm,1,,,1800,,1800,100
2002,VNM,"Viet Nam",Wildfire,1,,,,,,
2003,AFG,Afghanistan,Earthquake,1,1,1,,1000,1001,
2003,AFG,Afghanistan,Flood,8,136,3,500,3250,3753,
2003,ARG,Argentina,Drought,1,,,,,,120000
2003,ARG,Argentina,Flood,2,27,,143000,20000,163000,1028210
2003,ARG,Argentina,Storm,1,12,,900,,900,
2003,AUS,Australia,Epidemic,1,,,6,,6,
2003,AUS,Australia,Flood,4,1,,470,,470,77000
2003,AUS,Australia,Storm,5,1,,2040,30,2070,93000
2003,AUS,Australia,Wildfire,1,4,150,2500,,2650,300000
2003,BGD,Bangladesh,Earthquake,1,2,25,2500,,2525,
2003,BGD,Bangladesh,"Extreme temperature ",2,215,200,,,200,
2003,BGD,Bangladesh,Flood,2,252,,550000,,550000,
2003,BGD,Bangladesh,Storm,3,60,420,,,420,
2003,BEL,Belgium,"Extreme temperature ",1,1175,,,,,
2003,BEL,Belgium,Flood,1,,,,,,
2003,BRA,Brazil,Flood,5,255,571,18000,187410,205981,303000
2003,CAN,Canada,Epidemic,1,43,,208,,208,
2003,CAN,Canada,Flood,4,4,,2470,,2470,35000
2003,CAN,Canada,Storm,2,2,,200,,200,110000
2003,CAN,Canada,Wildfire,1,1,,,,,545000
2003,CHL,Chile,Wildfire,1,,,,285,285,
2003,CHN,China,Drought,2,,,51000000,,51000000,
2003,CHN,China,Earthquake,11,317,5954,2810053,330935,3146942,500933
2003,CHN,China,Flood,6,662,151260,154368000,1405726,155924986,15329640
2003,CHN,China,Landslide,2,52,,,,,
2003,CHN,China,Storm,5,61,1282,9410000,68925,9480207,537938
2003,CHN,China,Wildfire,1,,,,300,300,
2003,COL,Colombia,Flood,3,80,57,39695,,39752,
2003,COL,Colombia,Landslide,1,35,19,700,60,779,
2003,DOM,"Dominican Republic (the)",Earthquake,1,3,15,2000,,2015,
2003,DOM,"Dominican Republic (the)",Flood,2,10,3,65460,,65463,44720
2003,DOM,"Dominican Republic (the)",Storm,1,8,,10000,,10000,
2003,FJI,Fiji,Storm,1,17,,30000,,30000,30000
2003,FRA,France,Epidemic,1,1,,6,,6,
2003,FRA,France,"Extreme temperature ",1,19490,,,,,4400000
2003,FRA,France,Flood,2,10,,27000,,27000,1500000
2003,FRA,France,Storm,2,6,70,,,70,50
2003,FRA,France,Wildfire,1,5,4,3000,,3004,
2003,DEU,Germany,Epidemic,1,,,9,,9,
2003,DEU,Germany,"Extreme temperature ",1,9355,,,,,1650000
2003,DEU,Germany,Storm,2,15,,,,,300000
2003,GRC,Greece,Earthquake,1,,50,,,50,
2003,GRC,Greece,Flood,3,,,450,,450,600000
2003,IND,India,Epidemic,2,,,2188,,2188,
2003,IND,India,"Extreme temperature ",2,1610,,,,,400000
2003,IND,India,Flood,6,452,45,7560000,4500,7564545,169000
2003,IND,India,Landslide,1,25,,,,,
2003,IND,India,Storm,7,164,4564,294905,231845,531314,44000
2003,IDN,Indonesia,Drought,1,,,15000,,15000,1000
2003,IDN,Indonesia,Earthquake,3,1,9,3100,140,3249,
2003,IDN,Indonesia,Epidemic,1,,,2,,2,
2003,IDN,Indonesia,Flood,8,414,30,438398,,438428,
2003,IDN,Indonesia,Landslide,4,119,322,231006,,231328,3961
2003,IRL,Ireland,Epidemic,1,,,1,,1,
2003,ITA,Italy,Earthquake,1,,2,230,,232,561352
2003,ITA,Italy,Epidemic,1,,,4,,4,
2003,ITA,Italy,"Extreme temperature ",1,20089,,,,,4400000
2003,ITA,Italy,Flood,2,3,,1350,,1350,805000
2003,JPN,Japan,Earthquake,3,2,1485,19563,219,21267,1207000
2003,JPN,Japan,Flood,1,23,14,800,,814,7000
2003,JPN,Japan,Storm,2,21,173,2230,,2403,105000
2003,KOR,"Korea (the Republic of)",Epidemic,1,,,3,,3,
2003,KOR,"Korea (the Republic of)",Storm,1,130,,65000,15000,80000,4500000
2003,LUX,Luxembourg,"Extreme temperature ",1,170,,,,,
2003,MYS,Malaysia,Epidemic,1,2,,3,,3,
2003,MYS,Malaysia,Flood,3,8,,18800,,18800,
2003,MEX,Mexico,Earthquake,1,29,1073,177530,,178603,116300
2003,MEX,Mexico,"Extreme temperature ",1,21,,,,,
2003,MEX,Mexico,Flood,3,6,50,50800,3000,53850,
2003,MEX,Mexico,Landslide,1,10,,200,,200,
2003,MEX,Mexico,Storm,2,4,,9000,,9000,100000
2003,MEX,Mexico,Wildfire,1,,,,,,
2003,MAR,Morocco,Flood,1,35,,10000,,10000,
2003,MOZ,Mozambique,Drought,1,9,,119500,,119500,
2003,MOZ,Mozambique,Epidemic,4,159,,24134,,24134,
2003,MOZ,Mozambique,Flood,3,38,3,515000,,515003,
2003,MOZ,Mozambique,Storm,1,11,10,23000,,23010,
2003,NLD,"Netherlands (the)","Extreme temperature ",1,965,,,,,
2003,NZL,"New Zealand",Epidemic,1,,,1,,1,
2003,NZL,"New Zealand",Storm,1,2,,,,,3000
2003,NGA,Nigeria,Flood,1,16,,210000,,210000,2570
2003,PAK,Pakistan,"Extreme temperature ",1,200,,,,,
2003,PAK,Pakistan,Flood,3,266,476,1265767,,1266243,
2003,PAK,Pakistan,Landslide,1,12,,,,,
2003,PAK,Pakistan,Storm,1,51,57,,2500,2557,
2003,PER,Peru,"Extreme temperature ",1,339,,1839888,,1839888,
2003,PER,Peru,Flood,2,22,12,61500,3950,65462,
2003,PHL,"Philippines (the)",Epidemic,1,2,,12,,12,
2003,PHL,"Philippines (the)",Flood,1,,,3500,,3500,
2003,PHL,"Philippines (the)",Landslide,1,255,54,217934,,217988,7000
2003,PHL,"Philippines (the)",Storm,8,95,21,383037,83203,466261,35302
2003,PRT,Portugal,"Extreme temperature ",1,2696,,,,,
2003,PRT,Portugal,Flood,1,,,36,,36,
2003,PRT,Portugal,Wildfire,1,14,,150000,,150000,1730000
2003,SAU,"Saudi Arabia",Flood,2,12,50,13000,,13050,
2003,SGP,Singapore,Epidemic,1,33,,205,,205,
2003,ZAF,"South Africa",Epidemic,1,1,,,,,
2003,ZAF,"South Africa",Flood,1,1,,500,,500,
2003,ZAF,"South Africa",Storm,1,,,,600,600,
2003,ESP,Spain,Epidemic,1,,,1,,1,
2003,ESP,Spain,"Extreme temperature ",1,15090,,,,,880000
2003,ESP,Spain,Wildfire,1,5,,200,,200,
2003,SWE,Sweden,Epidemic,1,,,,,,
2003,TWN,"Taiwan (Province of China)",Epidemic,1,37,,309,,309,
2003,TWN,"Taiwan (Province of China)",Storm,1,3,,,,,
2003,THA,Thailand,Epidemic,2,9,,11,,11,
2003,THA,Thailand,Flood,3,9,,107700,,107700,26400
2003,THA,Thailand,Storm,1,,,5000,,5000,
2003,USA,"United States of America (the)",Earthquake,1,2,40,,120,160,200000
2003,USA,"United States of America (the)",Epidemic,1,,,29,,29,
2003,USA,"United States of America (the)",Flood,4,24,,3200,,3200,123000
2003,USA,"United States of America (the)",Landslide,1,15,15,,,15,
2003,USA,"United States of America (the)",Storm,14,172,421,227995,15231,243647,15148400
2003,USA,"United States of America (the)",Wildfire,3,18,144,27000,750,27894,3500000
2003,VNM,"Viet Nam",Epidemic,2,20,,66,,66,
2003,VNM,"Viet Nam",Flood,3,128,63,402880,13880,416823,105000
2003,VNM,"Viet Nam",Storm,1,,18,,5000,5018,
2004,AFG,Afghanistan,Earthquake,1,2,40,,1000,1040,
2004,AFG,Afghanistan,Flood,2,16,,2800,1700,4500,
2004,ARG,Argentina,"Extreme temperature ",1,5,,,,,
2004,ARG,Argentina,Flood,2,5,7,6300,,6307,
2004,AUS,Australia,Flood,3,3,,3620,,3620,52500
2004,AUS,Australia,"Insect infestation",1,,,,,,
2004,AUS,Australia,Storm,3,3,,645,,645,60000
2004,BGD,Bangladesh,Earthquake,1,2,,,,,500000
2004,BGD,Bangladesh,Epidemic,2,32,,54,,54,
2004,BGD,Bangladesh,Flood,3,761,200,36871500,,36871700,2200000
2004,BGD,Bangladesh,Storm,4,239,3150,1050,14000,18200,
2004,BRA,Brazil,Drought,1,,,,,,1650000
2004,BRA,Brazil,"Extreme temperature ",1,,,,,,
2004,BRA,Brazil,Flood,2,35,54,3000,2200,5254,370
2004,BRA,Brazil,Storm,1,4,60,150000,,150060,350000
2004,KHM,Cambodia,Flood,1,,,,,,
2004,CAN,Canada,Flood,2,,,1000,,1000,200000
2004,CAN,Canada,Storm,2,,,,,,100000
2004,CHL,Chile,"Extreme temperature ",1,,,,,,
2004,CHL,Chile,Flood,1,3,,9000,,9000,
2004,CHN,China,Earthquake,5,4,731,309000,127199,436930,124000
2004,CHN,China,"Extreme temperature ",1,39,,,,,
2004,CHN,China,Flood,9,450,14526,42702740,3073,42720339,1985500
2004,CHN,China,Landslide,1,21,,100,,100,
2004,CHN,China,"Mass movement (dry)",1,44,13,,340,353,
2004,CHN,China,Storm,7,249,8353,9230000,553512,9791865,2217980
2004,COL,Colombia,Earthquake,2,1,22,8016,500,8538,
2004,COL,Colombia,Flood,2,115,120,531362,,531482,
2004,DOM,"Dominican Republic (the)",Flood,1,688,,7910,2092,10002,
2004,DOM,"Dominican Republic (the)",Storm,3,15,9,14250,,14259,297000
2004,EGY,Egypt,Epidemic,1,,,120,,120,
2004,EGY,Egypt,Storm,1,13,42,,,42,
2004,FJI,Fiji,Flood,1,,,600,,600,
2004,FJI,Fiji,Storm,1,16,,5000,,5000,4000
2004,FRA,France,Storm,1,11,,,,,
2004,DEU,Germany,Earthquake,1,,,150,,150,12000
2004,DEU,Germany,Storm,1,2,,,,,130000
2004,GRC,Greece,Storm,2,,,,,,340000
2004,IND,India,Earthquake,1,16389,6913,647599,,654512,1022800
2004,IND,India,Flood,6,1348,,33101000,105000,33206000,2776000
2004,IDN,Indonesia,Earthquake,6,165816,1253,139580,532898,673731,4519600
2004,IDN,Indonesia,Epidemic,1,658,,58301,,58301,
2004,IDN,Indonesia,Flood,1,5,,13000,,13000,60000
2004,IDN,Indonesia,Landslide,4,119,18,5000,,5018,3500
2004,IDN,Indonesia,Storm,2,4,,3715,,3715,
2004,IDN,Indonesia,"Volcanic activity",4,2,105,43443,,43548,
2004,IRL,Ireland,Storm,1,,,200,,200,
2004,ITA,Italy,Storm,1,2,,200,,200,
2004,JPN,Japan,Earthquake,1,40,3183,59000,,62183,28000000
2004,JPN,Japan,"Extreme temperature ",1,10,300,,,300,
2004,JPN,Japan,Flood,2,22,7,22290,5800,28097,1950000
2004,JPN,Japan,Storm,8,199,1483,329556,,331039,15143500
2004,PRK,"Korea (the Democratic People's Republic of)",Flood,2,24,,450,199255,199705,20000
2004,KOR,"Korea (the Republic of)",Flood,2,10,,4691,,4691,6595
2004,KOR,"Korea (the Republic of)",Storm,4,14,,,2922,2922,821000
2004,KOR,"Korea (the Republic of)",Wildfire,1,,,2000,155,2155,
2004,MYS,Malaysia,Earthquake,1,80,767,,4296,5063,500000
2004,MYS,Malaysia,Flood,3,16,,16038,15000,31038,10000
2004,MYS,Malaysia,Storm,2,1,,41000,,41000,
2004,MEX,Mexico,"Extreme temperature ",1,14,,,,,
2004,MEX,Mexico,Flood,2,38,40,4050,,4090,3600
2004,MAR,Morocco,Earthquake,1,628,926,,12539,13465,400000
2004,MAR,Morocco,"Insect infestation",1,,,,,,
2004,NZL,"New Zealand",Flood,2,4,,5350,,5350,245000
2004,NGA,Nigeria,Epidemic,3,172,,1897,,1897,
2004,NGA,Nigeria,Flood,5,94,600,29300,,29900,
2004,NGA,Nigeria,"Insect infestation",1,,,,,,
2004,PAK,Pakistan,Earthquake,1,24,63,10765,2320,13148,
2004,PAK,Pakistan,Epidemic,1,2,100,,,100,
2004,PAK,Pakistan,Flood,2,5,,,,,
2004,PER,Peru,Drought,1,,,,,,
2004,PER,Peru,"Extreme temperature ",1,90,1800000,337467,,2137467,
2004,PER,Peru,Flood,1,,,7500,,7500,
2004,PER,Peru,Landslide,1,11,6,,70,76,
2004,PHL,"Philippines (the)",Epidemic,1,32,,98,,98,
2004,PHL,"Philippines (the)",Flood,3,49,,20194,1500,21694,
2004,PHL,"Philippines (the)",Landslide,1,8,6,,,6,
2004,PHL,"Philippines (the)",Storm,8,1861,1315,3232763,7200,3241278,138867
2004,PRT,Portugal,Drought,1,,,,,,1338136
2004,PRT,Portugal,Wildfire,1,2,,,,,
2004,SAU,"Saudi Arabia",Flood,1,5,30,400,,430,
2004,ZAF,"South Africa",Drought,1,,,15000000,,15000000,
2004,ZAF,"South Africa",Epidemic,1,5,,174,,174,
2004,ZAF,"South Africa",Flood,1,,,,15000,15000,
2004,ESP,Spain,"Extreme temperature ",1,26,,,,,
2004,ESP,Spain,Flood,1,,,600,,600,14285
2004,ESP,Spain,Wildfire,1,3,100,1000,,1100,3000
2004,TWN,"Taiwan (Province of China)",Storm,5,79,108,8765,,8873,407710
2004,THA,Thailand,Earthquake,1,8345,8457,58550,,67007,1000000
2004,THA,Thailand,Epidemic,1,14,,8,,8,
2004,THA,Thailand,Flood,3,13,,507000,,507000,175000
2004,THA,Thailand,Landslide,1,3,10,100,,110,
2004,THA,Thailand,Storm,2,14,,9000,50,9050,
2004,USA,"United States of America (the)","Extreme temperature ",1,3,,,,,
2004,USA,"United States of America (the)",Flood,4,1,,5340,,5340,505500
2004,USA,"United States of America (the)",Storm,12,215,57,5078900,753,5079710,55224770
2004,USA,"United States of America (the)",Wildfire,3,,5,15200,282,15487,
2004,VNM,"Viet Nam",Epidemic,1,42,,51,,51,
2004,VNM,"Viet Nam",Flood,3,96,18,35000,,35018,8000
2004,VNM,"Viet Nam",Landslide,1,23,,,,,
2004,VNM,"Viet Nam",Storm,2,70,5,500900,,500905,30000
2005,AFG,Afghanistan,Earthquake,2,6,1,500,,501,50
2005,AFG,Afghanistan,Epidemic,1,,,3245,,3245,
2005,AFG,Afghanistan,"Extreme temperature ",1,21,,,,,
2005,AFG,Afghanistan,Flood,9,295,43,11500,6775,18318,
2005,AFG,Afghanistan,Storm,1,260,,22656,,22656,5000
2005,ARG,Argentina,Storm,1,11,52,,200,252,
2005,AUS,Australia,Flood,1,3,,3000,,3000,58000
2005,AUS,Australia,Storm,2,1,,1200,,1200,42000
2005,AUS,Australia,Wildfire,1,12,20,200,,220,40000
2005,BGD,Bangladesh,"Extreme temperature ",2,100,,1000,,1000,
2005,BGD,Bangladesh,Flood,3,55,,1150000,,1150000,
2005,BGD,Bangladesh,Storm,7,177,2106,12000,21500,35606,
2005,BEL,Belgium,"Extreme temperature ",2,2,,,,,
2005,BEL,Belgium,Flood,1,,,210,,210,
2005,BRA,Brazil,Drought,1,,,,,,
2005,BRA,Brazil,Flood,2,47,,31000,10000,41000,
2005,BRA,Brazil,Storm,1,2,4,,340,344,
2005,KHM,Cambodia,Drought,1,,,600000,,600000,
2005,KHM,Cambodia,Epidemic,1,7,,,,,
2005,KHM,Cambodia,Flood,1,16,,,,,
2005,CAN,Canada,Flood,2,4,,5600,,5600,357000
2005,CAN,Canada,Storm,1,,,300,,300,
2005,CAN,Canada,Wildfire,2,,,,,,
2005,CHL,Chile,Earthquake,1,11,182,27463,,27645,5000
2005,CHL,Chile,Flood,2,5,,800,548,1348,
2005,CHL,Chile,Storm,1,45,,112,,112,
2005,CHN,China,Drought,2,,,7774000,,7774000,
2005,CHN,China,Earthquake,2,16,8009,626000,,634009,
2005,CHN,China,Epidemic,2,54,,177,,177,
2005,CHN,China,"Extreme temperature ",1,,200,,,200,
2005,CHN,China,Flood,11,578,324,34483742,268000,34752066,4660860
2005,CHN,China,Storm,14,426,2831,40767000,13000,40782831,7161915
2005,COL,Colombia,Flood,3,180,261,601605,,601866,10000
2005,COL,Colombia,Storm,1,,,3074,,3074,
2005,COL,Colombia,"Volcanic activity",1,,,,,,
2005,DNK,Denmark,Storm,1,4,,,,,1300000
2005,DOM,"Dominican Republic (the)",Flood,1,3,,1450,,1450,
2005,DOM,"Dominican Republic (the)",Storm,1,9,,1000,,1000,
2005,DOM,"Dominican Republic (the)",Wildfire,1,,,,,,
2005,FJI,Fiji,Flood,1,,,,,,
2005,FIN,Finland,Flood,1,,,400,,400,
2005,FRA,France,"Extreme temperature ",2,8,,,,,
2005,FRA,France,Flood,2,3,,4000,,4000,
2005,FRA,France,Wildfire,1,2,,,,,10000
2005,DEU,Germany,"Extreme temperature ",1,1,165,,,165,300000
2005,DEU,Germany,Flood,2,1,,450,,450,220000
2005,DEU,Germany,Storm,1,2,2,,,2,270000
2005,GHA,Ghana,Epidemic,1,40,,2248,,2248,
2005,IND,India,Earthquake,1,1309,6622,,150000,156622,1000000
2005,IND,India,Epidemic,5,706,,155813,,155813,
2005,IND,India,"Extreme temperature ",2,509,,,,,
2005,IND,India,Flood,17,2129,71,28025000,256500,28281571,6190000
2005,IND,India,Landslide,2,262,20,5000,,5020,50000
2005,IND,India,Storm,4,82,90,11000,57500,68590,
2005,IDN,Indonesia,Earthquake,2,916,1150,104847,,105997,
2005,IDN,Indonesia,Epidemic,2,87,,350,,350,
2005,IDN,Indonesia,Flood,3,154,259,20531,,20790,
2005,IDN,Indonesia,Landslide,2,168,10,,,10,5000
2005,IDN,Indonesia,"Volcanic activity",1,,,26000,,26000,
2005,IDN,Indonesia,Wildfire,1,,,,,,
2005,IRL,Ireland,Storm,1,,,,,,
2005,ITA,Italy,"Extreme temperature ",1,9,,,,,
2005,JPN,Japan,Earthquake,2,1,793,3637,,4430,400000
2005,JPN,Japan,Flood,1,,,900,,900,
2005,JPN,Japan,Storm,3,135,1154,271890,,273044,1033000
2005,PRK,"Korea (the Democratic People's Republic of)",Flood,1,193,205,,16093,16298,
2005,KOR,"Korea (the Republic of)",Flood,1,18,,13010,1500,14510,
2005,KOR,"Korea (the Republic of)",Storm,3,11,,1100,,1100,165500
2005,KOR,"Korea (the Republic of)",Wildfire,1,,,1800,340,2140,
2005,MYS,Malaysia,Flood,2,13,,30600,,30600,
2005,MYS,Malaysia,Wildfire,1,,,,,,
2005,MEX,Mexico,Flood,3,41,,14000,,14000,
2005,MEX,Mexico,Storm,4,47,,2669571,300000,2969571,7910000
2005,MAR,Morocco,Storm,1,1,,,,,50
2005,MOZ,Mozambique,Drought,1,,,1400000,,1400000,
2005,MOZ,Mozambique,Flood,2,16,12,38825,9000,47837,
2005,NLD,"Netherlands (the)","Extreme temperature ",2,,,,,,100000
2005,NLD,"Netherlands (the)",Storm,1,,1,,,1,
2005,NZL,"New Zealand",Flood,1,,,,400,400,72000
2005,NZL,"New Zealand",Storm,1,,,100,,100,10000
2005,NGA,Nigeria,Epidemic,4,719,,23873,,23873,
2005,NGA,Nigeria,Flood,2,60,4,1000,3000,4004,147
2005,PAK,Pakistan,Earthquake,1,73338,128309,,5000000,5128309,5200000
2005,PAK,Pakistan,Epidemic,2,42,111,,,111,
2005,PAK,Pakistan,"Extreme temperature ",1,106,200,,,200,
2005,PAK,Pakistan,Flood,5,636,470,7523073,3500,7527043,30000
2005,PAK,Pakistan,Landslide,1,24,,,,,
2005,PAK,Pakistan,Storm,1,58,,,,,
2005,PER,Peru,Earthquake,2,5,59,2446,,2505,50
2005,PHL,"Philippines (the)",Flood,2,5,,193046,,193046,515
2005,PHL,"Philippines (the)",Storm,2,34,,20011,,20011,2000
2005,PRT,Portugal,"Extreme temperature ",1,462,,,,,
2005,PRT,Portugal,Wildfire,1,15,136,,,136,1650000
2005,SAU,"Saudi Arabia",Flood,2,63,17,50,,67,
2005,ZAF,"South Africa",Earthquake,1,2,58,,,58,20000
2005,ESP,Spain,"Extreme temperature ",1,9,,,,,
2005,ESP,Spain,Wildfire,1,11,1,,,1,2050000
2005,SWE,Sweden,"Extreme temperature ",1,,,,,,
2005,SWE,Sweden,Storm,1,7,,,,,2800000
2005,TWN,"Taiwan (Province of China)",Flood,1,16,,2700,,2700,62000
2005,TWN,"Taiwan (Province of China)",Storm,4,17,139,1500,,1639,239000
2005,THA,Thailand,Drought,1,,,,,,420000
2005,THA,Thailand,Flood,2,76,40,819270,,819310,218000
2005,THA,Thailand,Storm,2,10,,3500,,3500,20246
2005,THA,Thailand,Wildfire,1,,,,,,
2005,USA,"United States of America (the)","Extreme temperature ",1,33,31,,,31,
2005,USA,"United States of America (the)",Flood,6,53,8,18250,,18258,730330
2005,USA,"United States of America (the)",Storm,8,1882,8,830165,132,830305,158230000
2005,USA,"United States of America (the)",Wildfire,1,5,,,1410,1410,100000
2005,VNM,"Viet Nam",Drought,1,,,410000,,410000,42120
2005,VNM,"Viet Nam",Epidemic,1,16,,83,,83,
2005,VNM,"Viet Nam",Flood,5,192,3,74185,18205,92393,54000
2005,VNM,"Viet Nam",Storm,4,116,28,367632,,367660,250250
2006,AFG,Afghanistan,Drought,1,,,1900000,,1900000,
2006,AFG,Afghanistan,Earthquake,1,1,,740,195,935,
2006,AFG,Afghanistan,Flood,7,282,185,24775,8015,32975,
2006,AFG,Afghanistan,Landslide,2,28,,300000,,300000,
2006,AFG,Afghanistan,Storm,2,71,,,,,
2006,ARG,Argentina,Flood,1,,,4500,,4500,
2006,AUS,Australia,Drought,1,,,,,,
2006,AUS,Australia,Flood,1,,,1100,,1100,
2006,AUS,Australia,Storm,3,,30,2000,7000,9030,1182354
2006,AUS,Australia,Wildfire,3,4,,,141,141,100000
2006,BGD,Bangladesh,Flood,2,,,211775,,211775,
2006,BGD,Bangladesh,Storm,5,154,1264,14485,2400,18149,
2006,BEL,Belgium,"Extreme temperature ",1,940,,,,,
2006,BRA,Brazil,Flood,2,20,,116000,,116000,
2006,KHM,Cambodia,Epidemic,1,,,4368,,4368,
2006,KHM,Cambodia,Flood,2,5,,38000,,38000,
2006,CAN,Canada,Flood,5,1,,3900,,3900,
2006,CHL,Chile,Flood,1,18,,95862,,95862,
2006,CHN,China,Drought,1,134,,18000000,,18000000,2910000
2006,CHN,China,Earthquake,6,23,143,267645,143760,411548,7191
2006,CHN,China,Flood,20,430,549,14610500,379000,14990049,1687500
2006,CHN,China,Landslide,1,11,,,,,
2006,CHN,China,"Mass movement (dry)",1,11,5,,,5,
2006,CHN,China,Storm,8,1500,6420,55223000,108400,55337820,7859000
2006,COL,Colombia,Flood,1,150,227,221238,,221465,
2006,COL,Colombia,"Volcanic activity",2,,,17000,,17000,
2006,EGY,Egypt,Epidemic,1,15,,23,,23,
2006,FJI,Fiji,Flood,1,4,,224,,224,500
2006,FJI,Fiji,Storm,1,,,168,,168,
2006,FRA,France,"Extreme temperature ",1,1388,,,,,
2006,FRA,France,Storm,2,5,2,600,,602,
2006,DEU,Germany,"Extreme temperature ",2,12,,,,,
2006,DEU,Germany,Flood,1,,,1000,,1000,
2006,DEU,Germany,Storm,3,11,300,,,300,
2006,GRC,Greece,Flood,2,1,,3090,,3090,5659
2006,GRC,Greece,Storm,1,3,,600,,600,
2006,IND,India,"Extreme temperature ",1,47,,,,,
2006,IND,India,Flood,17,1194,178,3234000,4000000,7234178,3390000
2006,IND,India,Storm,2,190,300,,150000,150300,
2006,IDN,Indonesia,Earthquake,5,6592,138642,2377945,699395,3215982,3155000
2006,IDN,Indonesia,Flood,8,645,97,698141,670,698908,107300
2006,IDN,Indonesia,Landslide,3,184,13,3000,8300,11313,37943
2006,IDN,Indonesia,"Volcanic activity",1,,,11000,,11000,
2006,IDN,Indonesia,Wildfire,1,,200,,,200,14000
2006,ITA,Italy,Landslide,1,4,9,150,,159,
2006,ITA,Italy,Storm,1,1,,,,,
2006,JPN,Japan,Flood,2,42,32,10500,,10532,
2006,JPN,Japan,Storm,3,20,715,12087,99,12901,2500000
2006,PRK,"Korea (the Democratic People's Republic of)",Epidemic,1,4,,3000,,3000,
2006,PRK,"Korea (the Democratic People's Republic of)",Flood,2,278,14,7310,84500,91824,
2006,KOR,"Korea (the Republic of)",Flood,1,46,,4630,,4630,
2006,MYS,Malaysia,Flood,4,6,,106518,,106518,22000
2006,MEX,Mexico,"Extreme temperature ",1,5,,,,,
2006,MEX,Mexico,Flood,1,,,,,,
2006,MEX,Mexico,Landslide,2,21,,,,,
2006,MEX,Mexico,Storm,3,15,,270700,,270700,2700
2006,MAR,Morocco,Flood,3,17,,2100,,2100,
2006,MOZ,Mozambique,Earthquake,1,4,36,,1440,1476,
2006,MOZ,Mozambique,Epidemic,1,27,,5692,,5692,
2006,NLD,"Netherlands (the)","Extreme temperature ",1,1000,,,,,
2006,NZL,"New Zealand",Flood,1,,,1200,,1200,3000
2006,NGA,Nigeria,Flood,3,40,,3000,10000,13000,
2006,PAK,Pakistan,"Extreme temperature ",1,84,100,,,100,
2006,PAK,Pakistan,Flood,7,400,525,2000,5600,8125,
2006,PAK,Pakistan,Landslide,1,29,5,,,5,
2006,PER,Peru,Drought,1,,,,,,
2006,PER,Peru,Flood,1,,,15000,325,15325,
2006,PER,Peru,"Volcanic activity",1,,,3000,,3000,
2006,PHL,"Philippines (the)",Flood,6,36,,732509,,732509,14157
2006,PHL,"Philippines (the)",Landslide,3,1143,44,14607,,14651,2203
2006,PHL,"Philippines (the)",Storm,10,1805,2659,7819149,,7821808,330921
2006,PHL,"Philippines (the)","Volcanic activity",1,,,43849,,43849,
2006,PRT,Portugal,"Extreme temperature ",1,41,,,,,
2006,PRT,Portugal,Flood,1,,,240,,240,
2006,ZAF,"South Africa",Flood,2,12,,7160,,7160,216000
2006,ESP,Spain,"Extreme temperature ",1,21,,,,,
2006,ESP,Spain,Flood,1,,,,,,
2006,ESP,Spain,Wildfire,1,4,,,,,659000
2006,TWN,"Taiwan (Province of China)",Earthquake,1,2,42,,,42,
2006,TWN,"Taiwan (Province of China)",Flood,1,3,,300,,300,116130
2006,TWN,"Taiwan (Province of China)",Storm,2,3,,800,,800,
2006,THA,Thailand,Flood,3,280,,2557308,,2557308,34940
2006,USA,"United States of America (the)",Earthquake,1,,10,3519,,3529,150000
2006,USA,"United States of America (the)","Extreme temperature ",2,188,,,,,
2006,USA,"United States of America (the)",Flood,11,40,10,74050,,74060,1478500
2006,USA,"United States of America (the)",Storm,12,93,258,5405,,5663,4727860
2006,USA,"United States of America (the)",Wildfire,3,5,18,,267,285,66000
2006,VNM,"Viet Nam",Flood,5,178,120,50000,2000,52120,9000
2006,VNM,"Viet Nam",Storm,6,401,1890,2944720,350680,3297290,1090000
2007,AFG,Afghanistan,Flood,7,296,20,26755,3480,30255,
2007,ARG,Argentina,"Extreme temperature ",1,9,,,,,
2007,ARG,Argentina,Flood,2,10,,130000,5000,135000,40000
2007,AUS,Australia,Flood,1,9,,5000,,5000,1300000
2007,AUS,Australia,Storm,1,2,,730,90,820,100000
2007,BGD,Bangladesh,Epidemic,2,86,,284910,,284910,
