"","ym","alertOrNot","countryName","sumFundingAll","year","disaster.type","total_Affected"
"6608",201206,"LOW","Angola",5102132,2012,"Landslide",122
"6609",201206,"LOW","Angola",5102132,2012,"Mass movement (dry)",0
"6610",201206,"LOW","Angola",5102132,2012,"Storm",18746172
"6611",201206,"LOW","Angola",5102132,2012,"Wildfire",1809
"6612",201206,"LOW","Lebanon",1397392,2012,"Drought",19000000
"6613",201206,"LOW","Lebanon",1397392,2012,"Earthquake",1382577
"6614",201206,"LOW","Lebanon",1397392,2012,"Epidemic",78059
"6615",201206,"LOW","Lebanon",1397392,2012,"Extreme temperature ",162613
"6616",201206,"LOW","Lebanon",1397392,2012,"Flood",60336676
"6617",201206,"LOW","Lebanon",1397392,2012,"Landslide",122
"6618",201206,"LOW","Lebanon",1397392,2012,"Mass movement (dry)",0
"6619",201206,"LOW","Lebanon",1397392,2012,"Storm",18746172
"6620",201206,"LOW","Lebanon",1397392,2012,"Wildfire",1809
"6621",201206,"LOW","Mali",4126067,2012,"Drought",19000000
"6622",201206,"LOW","Mali",4126067,2012,"Earthquake",1382577
"6623",201206,"LOW","Mali",4126067,2012,"Epidemic",78059
"6624",201206,"LOW","Mali",4126067,2012,"Extreme temperature ",162613
"6625",201206,"LOW","Mali",4126067,2012,"Flood",60336676
"6626",201206,"LOW","Mali",4126067,2012,"Landslide",122
"6627",201206,"LOW","Mali",4126067,2012,"Mass movement (dry)",0
"6628",201206,"LOW","Mali",4126067,2012,"Storm",18746172
"6629",201206,"LOW","Mali",4126067,2012,"Wildfire",1809
"6630",201206,"LOW","Rwanda",3077082,2012,"Drought",19000000
"6631",201206,"LOW","Rwanda",3077082,2012,"Earthquake",1382577
"6632",201206,"LOW","Rwanda",3077082,2012,"Epidemic",78059
"6633",201206,"LOW","Rwanda",3077082,2012,"Extreme temperature ",162613
"6634",201206,"LOW","Rwanda",3077082,2012,"Flood",60336676
"6635",201206,"LOW","Rwanda",3077082,2012,"Landslide",122
"6636",201206,"LOW","Rwanda",3077082,2012,"Mass movement (dry)",0
"6637",201206,"LOW","Rwanda",3077082,2012,"Storm",18746172
"6638",201206,"LOW","Rwanda",3077082,2012,"Wildfire",1809
"6639",201206,"LOW","Uganda",2804898,2012,"Drought",19000000
"6640",201206,"LOW","Uganda",2804898,2012,"Earthquake",1382577
"6641",201206,"LOW","Uganda",2804898,2012,"Epidemic",78059
"6642",201206,"LOW","Uganda",2804898,2012,"Extreme temperature ",162613
"6643",201206,"LOW","Uganda",2804898,2012,"Flood",60336676
"6644",201206,"LOW","Uganda",2804898,2012,"Landslide",122
"6645",201206,"LOW","Uganda",2804898,2012,"Mass movement (dry)",0
"6646",201206,"LOW","Uganda",2804898,2012,"Storm",18746172
"6647",201206,"LOW","Uganda",2804898,2012,"Wildfire",1809
"6648",201207,"LOW","Central African Republic",1993713,2012,"Drought",19000000
"6649",201207,"LOW","Central African Republic",1993713,2012,"Earthquake",1382577
"6650",201207,"LOW","Central African Republic",1993713,2012,"Epidemic",78059
"6651",201207,"LOW","Central African Republic",1993713,2012,"Extreme temperature ",162613
"6652",201207,"LOW","Central African Republic",1993713,2012,"Flood",60336676
"6653",201207,"LOW","Central African Republic",1993713,2012,"Landslide",122
"6654",201207,"LOW","Central African Republic",1993713,2012,"Mass movement (dry)",0
"6655",201207,"LOW","Central African Republic",1993713,2012,"Storm",18746172
"6656",201207,"LOW","Central African Republic",1993713,2012,"Wildfire",1809
"6657",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Drought",19000000
"6658",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Earthquake",1382577
"6659",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Epidemic",78059
"6660",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Extreme temperature ",162613
"6661",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Flood",60336676
"6662",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Landslide",122
"6663",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Mass movement (dry)",0
"6664",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Storm",18746172
"6665",201207,"LOW","Democratic Republic of the Congo",9877980,2012,"Wildfire",1809
"6666",201207,"LOW","Mali",2770348,2012,"Drought",19000000
"6667",201207,"LOW","Mali",2770348,2012,"Earthquake",1382577
"6668",201207,"LOW","Mali",2770348,2012,"Epidemic",78059
"6669",201207,"LOW","Mali",2770348,2012,"Extreme temperature ",162613
"6670",201207,"LOW","Mali",2770348,2012,"Flood",60336676
"6671",201207,"LOW","Mali",2770348,2012,"Landslide",122
"6672",201207,"LOW","Mali",2770348,2012,"Mass movement (dry)",0
"6673",201207,"LOW","Mali",2770348,2012,"Storm",18746172
"6674",201207,"LOW","Mali",2770348,2012,"Wildfire",1809
"6675",201207,"LOW","Paraguay",2577014,2012,"Drought",19000000
"6676",201207,"LOW","Paraguay",2577014,2012,"Earthquake",1382577
"6677",201207,"LOW","Paraguay",2577014,2012,"Epidemic",78059
"6678",201207,"LOW","Paraguay",2577014,2012,"Extreme temperature ",162613
"6679",201207,"LOW","Paraguay",2577014,2012,"Flood",60336676
"6680",201207,"LOW","Paraguay",2577014,2012,"Landslide",122
"6681",201207,"LOW","Paraguay",2577014,2012,"Mass movement (dry)",0
"6682",201207,"LOW","Paraguay",2577014,2012,"Storm",18746172
"6683",201207,"LOW","Paraguay",2577014,2012,"Wildfire",1809
"6684",201207,"LOW","South Sudan",20027456,2012,"Drought",19000000
"6685",201207,"LOW","South Sudan",20027456,2012,"Earthquake",1382577
"6686",201207,"LOW","South Sudan",20027456,2012,"Epidemic",78059
"6687",201207,"LOW","South Sudan",20027456,2012,"Extreme temperature ",162613
"6688",201207,"LOW","South Sudan",20027456,2012,"Flood",60336676
"6689",201207,"LOW","South Sudan",20027456,2012,"Landslide",122
"6690",201207,"LOW","South Sudan",20027456,2012,"Mass movement (dry)",0
"6691",201207,"LOW","South Sudan",20027456,2012,"Storm",18746172
"6692",201207,"LOW","South Sudan",20027456,2012,"Wildfire",1809
"6693",201207,"LOW","Syrian Arab Republic",9701592,2012,"Drought",19000000
"6694",201207,"LOW","Syrian Arab Republic",9701592,2012,"Earthquake",1382577
"6695",201207,"LOW","Syrian Arab Republic",9701592,2012,"Epidemic",78059
"6696",201207,"LOW","Syrian Arab Republic",9701592,2012,"Extreme temperature ",162613
"6697",201207,"LOW","Syrian Arab Republic",9701592,2012,"Flood",60336676
"6698",201207,"LOW","Syrian Arab Republic",9701592,2012,"Landslide",122
"6699",201207,"LOW","Syrian Arab Republic",9701592,2012,"Mass movement (dry)",0
"6700",201207,"LOW","Syrian Arab Republic",9701592,2012,"Storm",18746172
"6701",201207,"LOW","Syrian Arab Republic",9701592,2012,"Wildfire",1809
"6702",201207,"LOW","Uganda",4082646,2012,"Drought",19000000
"6703",201207,"LOW","Uganda",4082646,2012,"Earthquake",1382577
"6704",201207,"LOW","Uganda",4082646,2012,"Epidemic",78059
"6705",201207,"LOW","Uganda",4082646,2012,"Extreme temperature ",162613
"6706",201207,"LOW","Uganda",4082646,2012,"Flood",60336676
"6707",201207,"LOW","Uganda",4082646,2012,"Landslide",122
"6708",201207,"LOW","Uganda",4082646,2012,"Mass movement (dry)",0
"6709",201207,"LOW","Uganda",4082646,2012,"Storm",18746172
"6710",201207,"LOW","Uganda",4082646,2012,"Wildfire",1809
"6711",201208,"LOW","Cameroon",799999,2012,"Drought",19000000
"6712",201208,"LOW","Cameroon",799999,2012,"Earthquake",1382577
"6713",201208,"LOW","Cameroon",799999,2012,"Epidemic",78059
"6714",201208,"LOW","Cameroon",799999,2012,"Extreme temperature ",162613
"6715",201208,"LOW","Cameroon",799999,2012,"Flood",60336676
"6716",201208,"LOW","Cameroon",799999,2012,"Landslide",122
"6717",201208,"LOW","Cameroon",799999,2012,"Mass movement (dry)",0
"6718",201208,"LOW","Cameroon",799999,2012,"Storm",18746172
"6719",201208,"LOW","Cameroon",799999,2012,"Wildfire",1809
"6720",201208,"LOW","Cote d'Ivoire",606401,2012,"Drought",19000000
"6721",201208,"LOW","Cote d'Ivoire",606401,2012,"Earthquake",1382577
"6722",201208,"LOW","Cote d'Ivoire",606401,2012,"Epidemic",78059
"6723",201208,"LOW","Cote d'Ivoire",606401,2012,"Extreme temperature ",162613
"6724",201208,"LOW","Cote d'Ivoire",606401,2012,"Flood",60336676
"6725",201208,"LOW","Cote d'Ivoire",606401,2012,"Landslide",122
"6726",201208,"LOW","Cote d'Ivoire",606401,2012,"Mass movement (dry)",0
"6727",201208,"LOW","Cote d'Ivoire",606401,2012,"Storm",18746172
"6728",201208,"LOW","Cote d'Ivoire",606401,2012,"Wildfire",1809
"6729",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Drought",19000000
"6730",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Earthquake",1382577
"6731",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Epidemic",78059
"6732",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Extreme temperature ",162613
"6733",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Flood",60336676
"6734",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Landslide",122
"6735",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Mass movement (dry)",0
"6736",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Storm",18746172
"6737",201208,"LOW","Democratic People's Republic of Korea",1955140,2012,"Wildfire",1809
"6738",201208,"LOW","Ethiopia",6e+06,2012,"Drought",19000000
"6739",201208,"LOW","Ethiopia",6e+06,2012,"Earthquake",1382577
"6740",201208,"LOW","Ethiopia",6e+06,2012,"Epidemic",78059
"6741",201208,"LOW","Ethiopia",6e+06,2012,"Extreme temperature ",162613
"6742",201208,"LOW","Ethiopia",6e+06,2012,"Flood",60336676
"6743",201208,"LOW","Ethiopia",6e+06,2012,"Landslide",122
"6744",201208,"LOW","Ethiopia",6e+06,2012,"Mass movement (dry)",0
"6745",201208,"LOW","Ethiopia",6e+06,2012,"Storm",18746172
"6746",201208,"LOW","Ethiopia",6e+06,2012,"Wildfire",1809
"6747",201208,"LOW","Ghana",312440,2012,"Drought",19000000
"6748",201208,"LOW","Ghana",312440,2012,"Earthquake",1382577
"6749",201208,"LOW","Ghana",312440,2012,"Epidemic",78059
"6750",201208,"LOW","Ghana",312440,2012,"Extreme temperature ",162613
"6751",201208,"LOW","Ghana",312440,2012,"Flood",60336676
"6752",201208,"LOW","Ghana",312440,2012,"Landslide",122
"6753",201208,"LOW","Ghana",312440,2012,"Mass movement (dry)",0
"6754",201208,"LOW","Ghana",312440,2012,"Storm",18746172
"6755",201208,"LOW","Ghana",312440,2012,"Wildfire",1809
"6756",201208,"LOW","Lesotho",6220011,2012,"Drought",19000000
"6757",201208,"LOW","Lesotho",6220011,2012,"Earthquake",1382577
"6758",201208,"LOW","Lesotho",6220011,2012,"Epidemic",78059
"6759",201208,"LOW","Lesotho",6220011,2012,"Extreme temperature ",162613
"6760",201208,"LOW","Lesotho",6220011,2012,"Flood",60336676
"6761",201208,"LOW","Lesotho",6220011,2012,"Landslide",122
"6762",201208,"LOW","Lesotho",6220011,2012,"Mass movement (dry)",0
"6763",201208,"LOW","Lesotho",6220011,2012,"Storm",18746172
"6764",201208,"LOW","Lesotho",6220011,2012,"Wildfire",1809
"6765",201208,"LOW","Myanmar",4858026,2012,"Drought",19000000
"6766",201208,"LOW","Myanmar",4858026,2012,"Earthquake",1382577
"6767",201208,"LOW","Myanmar",4858026,2012,"Epidemic",78059
"6768",201208,"LOW","Myanmar",4858026,2012,"Extreme temperature ",162613
"6769",201208,"LOW","Myanmar",4858026,2012,"Flood",60336676
"6770",201208,"LOW","Myanmar",4858026,2012,"Landslide",122
"6771",201208,"LOW","Myanmar",4858026,2012,"Mass movement (dry)",0
"6772",201208,"LOW","Myanmar",4858026,2012,"Storm",18746172
"6773",201208,"LOW","Myanmar",4858026,2012,"Wildfire",1809
"6774",201208,"LOW","Niger",450184,2012,"Drought",19000000
"6775",201208,"LOW","Niger",450184,2012,"Earthquake",1382577
"6776",201208,"LOW","Niger",450184,2012,"Epidemic",78059
"6777",201208,"LOW","Niger",450184,2012,"Extreme temperature ",162613
"6778",201208,"LOW","Niger",450184,2012,"Flood",60336676
"6779",201208,"LOW","Niger",450184,2012,"Landslide",122
"6780",201208,"LOW","Niger",450184,2012,"Mass movement (dry)",0
"6781",201208,"LOW","Niger",450184,2012,"Storm",18746172
"6782",201208,"LOW","Niger",450184,2012,"Wildfire",1809
"6783",201208,"LOW","Sierra Leone",2461235,2012,"Drought",19000000
"6784",201208,"LOW","Sierra Leone",2461235,2012,"Earthquake",1382577
"6785",201208,"LOW","Sierra Leone",2461235,2012,"Epidemic",78059
"6786",201208,"LOW","Sierra Leone",2461235,2012,"Extreme temperature ",162613
"6787",201208,"LOW","Sierra Leone",2461235,2012,"Flood",60336676
"6788",201208,"LOW","Sierra Leone",2461235,2012,"Landslide",122
"6789",201208,"LOW","Sierra Leone",2461235,2012,"Mass movement (dry)",0
"6790",201208,"LOW","Sierra Leone",2461235,2012,"Storm",18746172
"6791",201208,"LOW","Sierra Leone",2461235,2012,"Wildfire",1809
"6792",201208,"LOW","Sri Lanka",530000,2012,"Drought",19000000
"6793",201208,"LOW","Sri Lanka",530000,2012,"Earthquake",1382577
"6794",201208,"LOW","Sri Lanka",530000,2012,"Epidemic",78059
"6795",201208,"LOW","Sri Lanka",530000,2012,"Extreme temperature ",162613
"6796",201208,"LOW","Sri Lanka",530000,2012,"Flood",60336676
"6797",201208,"LOW","Sri Lanka",530000,2012,"Landslide",122
"6798",201208,"LOW","Sri Lanka",530000,2012,"Mass movement (dry)",0
"6799",201208,"LOW","Sri Lanka",530000,2012,"Storm",18746172
"6800",201208,"LOW","Sri Lanka",530000,2012,"Wildfire",1809
"6801",201208,"LOW","Syrian Arab Republic",3957546,2012,"Drought",19000000
"6802",201208,"LOW","Syrian Arab Republic",3957546,2012,"Earthquake",1382577
"6803",201208,"LOW","Syrian Arab Republic",3957546,2012,"Epidemic",78059
"6804",201208,"LOW","Syrian Arab Republic",3957546,2012,"Extreme temperature ",162613
"6805",201208,"LOW","Syrian Arab Republic",3957546,2012,"Flood",60336676
"6806",201208,"LOW","Syrian Arab Republic",3957546,2012,"Landslide",122
"6807",201208,"LOW","Syrian Arab Republic",3957546,2012,"Mass movement (dry)",0
"6808",201208,"LOW","Syrian Arab Republic",3957546,2012,"Storm",18746172
"6809",201208,"LOW","Syrian Arab Republic",3957546,2012,"Wildfire",1809
"6810",201208,"LOW","Yemen",8503075,2012,"Drought",19000000
"6811",201208,"LOW","Yemen",8503075,2012,"Earthquake",1382577
"6812",201208,"LOW","Yemen",8503075,2012,"Epidemic",78059
"6813",201208,"LOW","Yemen",8503075,2012,"Extreme temperature ",162613
"6814",201208,"LOW","Yemen",8503075,2012,"Flood",60336676
"6815",201208,"LOW","Yemen",8503075,2012,"Landslide",122
"6816",201208,"LOW","Yemen",8503075,2012,"Mass movement (dry)",0
"6817",201208,"LOW","Yemen",8503075,2012,"Storm",18746172
"6818",201208,"LOW","Yemen",8503075,2012,"Wildfire",1809
"6819",201209,"LOW","Afghanistan",9995396,2012,"Drought",19000000
"6820",201209,"LOW","Afghanistan",9995396,2012,"Earthquake",1382577
"6821",201209,"LOW","Afghanistan",9995396,2012,"Epidemic",78059
"6822",201209,"LOW","Afghanistan",9995396,2012,"Extreme temperature ",162613
"6823",201209,"LOW","Afghanistan",9995396,2012,"Flood",60336676
"6824",201209,"LOW","Afghanistan",9995396,2012,"Landslide",122
"6825",201209,"LOW","Afghanistan",9995396,2012,"Mass movement (dry)",0
"6826",201209,"LOW","Afghanistan",9995396,2012,"Storm",18746172
"6827",201209,"LOW","Afghanistan",9995396,2012,"Wildfire",1809
"6828",201209,"LOW","Cameroon",1197431,2012,"Drought",19000000
"6829",201209,"LOW","Cameroon",1197431,2012,"Earthquake",1382577
"6830",201209,"LOW","Cameroon",1197431,2012,"Epidemic",78059
"6831",201209,"LOW","Cameroon",1197431,2012,"Extreme temperature ",162613
"6832",201209,"LOW","Cameroon",1197431,2012,"Flood",60336676
"6833",201209,"LOW","Cameroon",1197431,2012,"Landslide",122
"6834",201209,"LOW","Cameroon",1197431,2012,"Mass movement (dry)",0
"6835",201209,"LOW","Cameroon",1197431,2012,"Storm",18746172
"6836",201209,"LOW","Cameroon",1197431,2012,"Wildfire",1809
"6837",201209,"LOW","Colombia",1905099,2012,"Drought",19000000
"6838",201209,"LOW","Colombia",1905099,2012,"Earthquake",1382577
"6839",201209,"LOW","Colombia",1905099,2012,"Epidemic",78059
"6840",201209,"LOW","Colombia",1905099,2012,"Extreme temperature ",162613
"6841",201209,"LOW","Colombia",1905099,2012,"Flood",60336676
"6842",201209,"LOW","Colombia",1905099,2012,"Landslide",122
"6843",201209,"LOW","Colombia",1905099,2012,"Mass movement (dry)",0
"6844",201209,"LOW","Colombia",1905099,2012,"Storm",18746172
"6845",201209,"LOW","Colombia",1905099,2012,"Wildfire",1809
"6846",201209,"LOW","Cote d'Ivoire",919659,2012,"Drought",19000000
"6847",201209,"LOW","Cote d'Ivoire",919659,2012,"Earthquake",1382577
"6848",201209,"LOW","Cote d'Ivoire",919659,2012,"Epidemic",78059
"6849",201209,"LOW","Cote d'Ivoire",919659,2012,"Extreme temperature ",162613
"6850",201209,"LOW","Cote d'Ivoire",919659,2012,"Flood",60336676
"6851",201209,"LOW","Cote d'Ivoire",919659,2012,"Landslide",122
"6852",201209,"LOW","Cote d'Ivoire",919659,2012,"Mass movement (dry)",0
"6853",201209,"LOW","Cote d'Ivoire",919659,2012,"Storm",18746172
"6854",201209,"LOW","Cote d'Ivoire",919659,2012,"Wildfire",1809
"6855",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Drought",19000000
"6856",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Earthquake",1382577
"6857",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Epidemic",78059
"6858",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Extreme temperature ",162613
"6859",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Flood",60336676
"6860",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Landslide",122
"6861",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Mass movement (dry)",0
"6862",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Storm",18746172
"6863",201209,"LOW","Democratic Republic of the Congo",12510061,2012,"Wildfire",1809
"6864",201209,"LOW","Ethiopia",3912447,2012,"Drought",19000000
"6865",201209,"LOW","Ethiopia",3912447,2012,"Earthquake",1382577
"6866",201209,"LOW","Ethiopia",3912447,2012,"Epidemic",78059
"6867",201209,"LOW","Ethiopia",3912447,2012,"Extreme temperature ",162613
"6868",201209,"LOW","Ethiopia",3912447,2012,"Flood",60336676
"6869",201209,"LOW","Ethiopia",3912447,2012,"Landslide",122
"6870",201209,"LOW","Ethiopia",3912447,2012,"Mass movement (dry)",0
"6871",201209,"LOW","Ethiopia",3912447,2012,"Storm",18746172
"6872",201209,"LOW","Ethiopia",3912447,2012,"Wildfire",1809
"6873",201209,"LOW","Madagascar",1999893,2012,"Drought",19000000
"6874",201209,"LOW","Madagascar",1999893,2012,"Earthquake",1382577
"6875",201209,"LOW","Madagascar",1999893,2012,"Epidemic",78059
"6876",201209,"LOW","Madagascar",1999893,2012,"Extreme temperature ",162613
"6877",201209,"LOW","Madagascar",1999893,2012,"Flood",60336676
"6878",201209,"LOW","Madagascar",1999893,2012,"Landslide",122
"6879",201209,"LOW","Madagascar",1999893,2012,"Mass movement (dry)",0
"6880",201209,"LOW","Madagascar",1999893,2012,"Storm",18746172
"6881",201209,"LOW","Madagascar",1999893,2012,"Wildfire",1809
"6882",201209,"LOW","Niger",2929327,2012,"Drought",19000000
"6883",201209,"LOW","Niger",2929327,2012,"Earthquake",1382577
"6884",201209,"LOW","Niger",2929327,2012,"Epidemic",78059
"6885",201209,"LOW","Niger",2929327,2012,"Extreme temperature ",162613
"6886",201209,"LOW","Niger",2929327,2012,"Flood",60336676
"6887",201209,"LOW","Niger",2929327,2012,"Landslide",122
"6888",201209,"LOW","Niger",2929327,2012,"Mass movement (dry)",0
"6889",201209,"LOW","Niger",2929327,2012,"Storm",18746172
"6890",201209,"LOW","Niger",2929327,2012,"Wildfire",1809
"6891",201209,"LOW","Republic of the Sudan",13994482,2012,"Drought",19000000
"6892",201209,"LOW","Republic of the Sudan",13994482,2012,"Earthquake",1382577
"6893",201209,"LOW","Republic of the Sudan",13994482,2012,"Epidemic",78059
"6894",201209,"LOW","Republic of the Sudan",13994482,2012,"Extreme temperature ",162613
